Exchange Date,Close
2007-09-12,12793.2769358733
2007-09-13,12867.78146231
2007-09-14,12632.748162134
2007-09-17,12329.803569648
2007-09-18,12641.945998149
2007-09-19,12921.3721372137
2007-09-20,12921.0547471662
2007-09-21,13039.340024638
2007-09-24,13077.2388965294
2007-09-25,12912.0746033668
2007-09-26,12967.7269795195
2007-09-27,13146.6385617868
2007-09-28,13236.9713841241
2007-10-01,13294.883321754
2007-10-02,13266.6639454672
2007-10-03,13276.2011173184
2007-10-04,13351.0928961749
2007-10-05,13471.2838527838
2007-10-08,13324.573733423
2007-10-09,13482.0860846173
2007-10-10,13546.7282084797
2007-10-11,13662.2104835433
2007-10-12,13711.2387703966
2007-10-15,13572.0734522131
2007-10-16,13437.670147495
2007-10-17,13618.4484235428
2007-10-18,13513.7091332884
2007-10-19,13395.8260655435
2007-10-22,13120.6987609181
2007-10-23,13356.8250322951
2007-10-24,13284.1274720771
2007-10-25,13489.3132589432
2007-10-26,13674.3851870099
2007-10-29,13836.5864729914
2007-10-30,13760.802628588
2007-10-31,13989.5727100547
2007-11-01,13693.897494542
2007-11-02,13647.7816555558
2007-11-05,13439.1938268267
2007-11-06,13515.0598008725
2007-11-07,13424.7929018965
2007-11-08,13450.5237422809
2007-11-09,13178.5460474061
2007-11-12,13023.7958244288
2007-11-13,13172.5672877847
2007-11-14,13205.7404479849
2007-11-15,13001.0221604383
2007-11-16,12914.5214927947
2007-11-19,12540.8445509865
2007-11-20,12862.829756027
2007-11-21,12532.7621800165
2007-11-22,12701.5744619384
2007-11-23,12901.1928552298
2007-11-26,12799.2047713718
2007-11-27,12704.3757111824
2007-11-28,13120.7789775919
2007-11-29,13086.0917597593
2007-11-30,13232.2266107134
2007-12-03,13192.1217879865
2007-12-04,13002.2853613341
2007-12-05,13149.869388251
2007-12-06,13143.1726989016
2007-12-07,13315.741361448
2007-12-10,13436.0060576293
2007-12-11,13293.3257412454
2007-12-12,13426.5304869313
2007-12-13,12986.0430950049
2007-12-14,12892.418074086
2007-12-17,12691.1818218574
2007-12-18,12648.3835230134
2007-12-19,12553.2628887601
2007-12-20,12580.1629626693
2007-12-21,12761.9803237068
2007-12-24,12807.7645337919
2007-12-27,12963.2518703242
2007-12-28,12907.8281318506
2007-12-31,12815.143395852
2008-01-02,12712.8422554186
2008-01-03,12768.3758325779
2008-01-04,12514.0840905955
2008-01-07,12473.0189979329
2008-01-08,12529.7944057874
2008-01-09,12280.1487862177
2008-01-10,12209.4926029117
2008-01-11,12134.9273122151
2008-01-14,12157.3532575743
2008-01-15,11826.4573110893
2008-01-16,11665.97306741
2008-01-17,11631.9689415289
2008-01-18,11531.2622118015
2008-01-21,10838.4595954689
2008-01-22,11257.9873301038
2008-01-23,10975.2685437007
2008-01-24,11618.931798857
2008-01-25,11632.2987275538
2008-01-28,11485.1298533817
2008-01-29,11710.5221267112
2008-01-30,11621.3940154094
2008-01-31,11684.3130241246
2008-02-01,11847.9405753813
2008-02-04,11888.595158713
2008-02-05,11518.3629404259
2008-02-06,11514.0119150271
2008-02-07,11120.8423997513
2008-02-08,11253.3756177283
2008-02-11,11138.0427358767
2008-02-12,11592.495243326
2008-02-13,11543.109540636
2008-02-14,11573.4251968504
2008-02-15,11348.2549019608
2008-02-18,11607.6908061682
2008-02-19,11623.0593918616
2008-02-20,11444.7141525555
2008-02-21,11646.1903920529
2008-02-22,11582.1482661631
2008-02-25,11802.8565245618
2008-02-26,12088.90874789
2008-02-27,12038.9309347387
2008-02-28,11882.3646576106
2008-02-29,11691.3967812438
2008-03-03,11545.7972854988
2008-03-04,11454.1554959786
2008-03-05,11659.5820966875
2008-03-06,11594.4625407166
2008-03-07,11482.4939564867
2008-03-10,11306.552042743
2008-03-11,11416.1701273949
2008-03-12,11708.3063077672
2008-03-13,11576.0564525969
2008-03-14,11367.5265431351
2008-03-17,10816.293100004
2008-03-18,11254.0804240027
2008-03-19,11000.3967230675
2008-03-20,10916.9000933707
2008-03-25,11408.9441492029
2008-03-26,11362.5943471977
2008-03-27,11480.6329190177
2008-03-28,11354.4217958434
2008-03-31,11306.0831978428
2008-04-01,11562.2505827966
2008-04-02,11766.2244674715
2008-04-03,11760.7649771425
2008-04-04,11851.3182280146
2008-04-07,11956.822519084
2008-04-08,11791.0556463201
2008-04-09,11818.1225682855
2008-04-10,11758.2740336283
2008-04-11,11616.4410553487
2008-04-14,11539.0597174403
2008-04-15,11592.7619570977
2008-04-16,11930.4445628367
2008-04-17,11903.3259688302
2008-04-18,12096.6485579612
2008-04-21,11983.7061967927
2008-04-22,12039.8419887078
2008-04-23,12043.175294467
2008-04-24,11943.9586253183
2008-04-25,12092.0496277916
2008-04-28,12127.1181378308
2008-04-29,11993.0673179186
2008-04-30,12090.6906071861
2008-05-01,12025.3852232319
2008-05-02,12250.729265216
2008-05-05,12259.4280078895
2008-05-06,12264.4394893147
2008-05-07,12231.284676096
2008-05-08,12258.2101806239
2008-05-09,12119.0085550217
2008-05-12,12176.8194808754
2008-05-13,12080.1407957683
2008-05-14,12099.4861213844
2008-05-15,12175.3914465997
2008-05-16,12332.9811999922
2008-05-19,12428.3514598682
2008-05-20,12188.6885310445
2008-05-21,12220.1892744479
2008-05-22,12241.9249430637
2008-05-23,12049.7248505483
2008-05-27,11971.0136336692
2008-05-28,12016.6105721639
2008-05-29,11994.959378521
2008-05-30,11998.5332593356
2008-06-02,11818.0941889287
2008-06-03,11892.5339144433
2008-06-04,11669.3184261449
2008-06-05,11739.4556491091
2008-06-06,11635.1960919495
2008-06-09,11607.0144950433
2008-06-10,11387.7120300164
2008-06-11,11236.5367625405
2008-06-12,11266.6796380971
2008-06-13,11295.168762409
2008-06-16,11374.8184209493
2008-06-17,11466.5310433864
2008-06-18,11276.4436261067
2008-06-19,11256.8724117531
2008-06-20,11105.6073658421
2008-06-23,11140.1753420349
2008-06-24,11104.9053034036
2008-06-25,11186.5905905116
2008-06-26,10973.4722691749
2008-06-27,11029.4586940045
2008-06-30,11211.2154002511
2008-07-01,10930.7841142561
2008-07-02,10813.0641850826
2008-07-03,10858.8848792482
2008-07-04,10731.9176778492
2008-07-07,10890.8095934252
2008-07-08,10714.0944091061
2008-07-09,10965.1192766067
2008-07-10,10692.4811137918
2008-07-11,10471.0541503314
2008-07-14,10569.0329012961
2008-07-15,10372.8640192539
2008-07-16,10295.4745342608
2008-07-17,10579.9459621735
2008-07-18,10742.427269821
2008-07-21,10824.9173760641
2008-07-22,10677.9003105343
2008-07-23,10887.1509049503
2008-07-24,10650.6048026695
2008-07-25,10654.1929576624
2008-07-28,10593.4197407777
2008-07-29,10528.9588281869
2008-07-30,10742.1426023543
2008-07-31,10734.4890510949
2008-08-01,10576.4991704195
2008-08-04,10434.4636868221
2008-08-05,10658.0495144303
2008-08-06,10684.2136013087
2008-08-07,10646.6529311149
2008-08-08,10539.6593767401
2008-08-11,10587.0283694718
2008-08-12,10496.6430224178
2008-08-13,10185.1166442351
2008-08-14,10274.2631805185
2008-08-15,10181.3685232194
2008-08-18,10161.2506292298
2008-08-19,9936.24054533572
2008-08-20,10000.130312564
2008-08-21,10091.6863983162
2008-08-22,10196.8032893153
2008-08-26,10062.6310561748
2008-08-27,10142.463994129
2008-08-28,10240.511189118
2008-08-29,10264.805506993
2008-09-01,10087.9006121714
2008-09-02,10016.0379207727
2008-09-03,9758.64577603493
2008-09-04,9429.7873837117
2008-09-05,9253.42985786173
2008-09-08,9571.83781788784
2008-09-09,9539.56314955082
2008-09-10,9390.86152284621
2008-09-11,9357.70841397755
2008-09-12,9720.2921437031
2008-09-15,9364.92055208653
2008-09-16,8973.626883794
2008-09-17,8910.5024487575
2008-09-18,8861.10909355025
2008-09-19,9727.71062271062
2008-09-22,9713.32640795427
2008-09-23,9506.40408676981
2008-09-24,9407.49561524972
2008-09-25,9552.64318800088
2008-09-26,9385.72350825416
2008-09-29,8708.0434429044
2008-09-30,8740.01640162588
2008-10-01,8783.47648986098
2008-10-02,8597.09449082984
2008-10-03,8822.56550160321
2008-10-06,7999.42477644721
2008-10-07,8046.72292988066
2008-10-08,7545.16708712031
2008-10-09,7362.81554558021
2008-10-10,6700.62370062369
2008-10-13,7404.84970776509
2008-10-14,7649.42118548177
2008-10-15,7006.71544380326
2008-10-16,6687.20018010843
2008-10-17,7022.86790887407
2008-10-20,7360.56304138594
2008-10-21,7056.4888807327
2008-10-22,6582.96950345365
2008-10-23,6671.72071616264
2008-10-24,6183.49734084902
2008-10-27,5984.23398934435
2008-10-28,6252.79485301142
2008-10-29,6965.0315208826
2008-10-30,7053.29849127306
2008-10-31,7033.56632120189
2008-11-03,7036.85285779898
2008-11-04,7430.57112655756
2008-11-05,7216.14691173192
2008-11-06,6667.09840516839
2008-11-07,6841.20117860948
2008-11-10,6875.43128346838
2008-11-11,6532.26377074649
2008-11-12,6244.15080253827
2008-11-13,6196.71229619062
2008-11-14,6244.0553457635
2008-11-17,6198.67390717352
2008-11-18,6298.90442122908
2008-11-19,5993.29702555509
2008-11-20,5706.73912403168
2008-11-21,5629.86345836
2008-11-24,6293.79404410091
2008-11-25,6449.55546965597
2008-11-26,6373.94667771791
2008-11-27,6505.19510505656
2008-11-28,6600.49257292387
2008-12-01,6050.64666398773
2008-12-02,6145.0843617719
2008-12-03,6159.01336681192
2008-12-04,6106.79084775595
2008-12-05,5977.72397809302
2008-12-08,6408.33966706904
2008-12-09,6456.22669869293
2008-12-10,6457.41660752307
2008-12-11,6593.98100847405
2008-12-12,6401.67207573694
2008-12-15,6548.52191485129
2008-12-16,6723.48260259011
2008-12-17,6706.77006591701
2008-12-18,6507.28013102735
2008-12-19,6398.21199367184
2008-12-22,6303.64348445291
2008-12-23,6286.90025998581
2008-12-24,6218.60897265728
2008-12-29,6259.2018316717
2008-12-30,6340.83954038914
2008-12-31,6485.45435930441
2009-01-02,6625.11618450097
2009-01-05,6731.20112881415
2009-01-06,6923.55452076059
2009-01-07,6811.2939540928
2009-01-08,6867.52332174869
2009-01-09,6747.98252533221
2009-01-12,6563.15243179121
2009-01-13,6378.72284894006
2009-01-14,6092.45118041388
2009-01-15,6039.93785815832
2009-01-16,6113.99254006397
2009-01-19,5940.01387965187
2009-01-20,5687.47654197421
2009-01-21,5675.29635428315
2009-01-22,5615.61807095343
2009-01-23,5596.87042510288
2009-01-26,5877.438453912
2009-01-27,5931.34509870469
2009-01-28,6103.91086857664
2009-01-29,5992.72025171625
2009-01-30,6018.24484053893
2009-02-02,5821.40817724989
2009-02-03,6023.48959312667
2009-02-04,6109.45762418008
2009-02-05,6181.47135778286
2009-02-06,6352.39702203868
2009-02-09,6420.93102985676
2009-02-10,6114.06513031869
2009-02-11,6089.30625862864
2009-02-12,5992.41365542025
2009-02-13,6026.71289037216
2009-02-16,5900.7164059824
2009-02-17,5745.39628284555
2009-02-18,5696.53672268189
2009-02-19,5739.87258599019
2009-02-20,5614.99812306893
2009-02-23,5578.18113338741
2009-02-24,5524.66705269252
2009-02-25,5464.04133897392
2009-02-26,5599.77118341079
2009-02-27,5480.48250007154
2009-03-02,5093.53094050715
2009-03-03,4936.94035620406
2009-03-04,5163.60984038409
2009-03-05,4990.54162955422
2009-03-06,4970.19904839663
2009-03-09,4877.86070336811
2009-03-10,5106.98575905865
2009-03-11,5119.62577962579
2009-03-12,5172.01694254027
2009-03-13,5256.29787293631
2009-03-16,5432.7512513357
2009-03-17,5418.03624104511
2009-03-18,5453.3063891994
2009-03-19,5536.83798250576
2009-03-20,5559.03541256801
2009-03-23,5759.25925925925
2009-03-24,5741.25555930659
2009-03-25,5675.23718060648
2009-03-26,5667.17680690711
2009-03-27,5584.30490704405
2009-03-30,5364.01476814299
2009-03-31,5624.19779967912
2009-04-01,5720.16716797777
2009-04-02,6075.69263399761
2009-04-03,5975.99027153684
2009-04-06,5891.30659270952
2009-04-07,5790.48011903534
2009-04-08,5769.76894585219
2009-04-09,5842.93047814609
2009-04-14,5942.00977179289
2009-04-15,5947.0395180506
2009-04-16,6048.23088746625
2009-04-17,6054.43786982248
2009-04-20,5796.70864380436
2009-04-21,5849.97505941729
2009-04-22,5834.01120294115
2009-04-23,5913.5969624277
2009-04-24,6098.92432091336
2009-04-27,6092.20895042324
2009-04-28,5990.99099099098
2009-04-29,6189.7438170375
2009-04-30,6274.70723917673
2009-05-01,6329.57427130881
2009-05-05,6534.48847370802
2009-05-06,6647.95185459605
2009-05-07,6612.07065013155
2009-05-08,6801.96646341464
2009-05-11,6703.79662656432
2009-05-12,6758.20047645226
2009-05-13,6562.48295506197
2009-05-14,6640.2532763056
2009-05-15,6592.14057217363
2009-05-18,6823.05732875033
2009-05-19,6935.35409800554
2009-05-20,7030.55524961848
2009-05-21,6885.43993915484
2009-05-22,6955.1965329892
2009-05-26,7027.38176778858
2009-05-27,7047.47542448614
2009-05-28,6988.42043228262
2009-05-29,7149.11727106495
2009-06-01,7409.54682978166
2009-06-02,7420.63913014652
2009-06-03,7143.19237350282
2009-06-04,7097.23031126642
2009-06-05,7091.48426266179
2009-06-08,7069.95779100933
2009-06-09,7184.69041560645
2009-06-10,7254.57012982766
2009-06-11,7394.6701138567
2009-06-12,7303.43636961526
2009-06-15,7052.7405523493
2009-06-16,7096.71443092763
2009-06-17,7012.37441201057
2009-06-18,6991.89886649461
2009-06-19,7172.5668828704
2009-06-22,6918.38235294115
2009-06-23,6959.67357146381
2009-06-24,7021.31010384368
2009-06-25,6960.13028036466
2009-06-26,7006.1123684602
2009-06-29,7108.37968480996
2009-06-30,6995.50558098186
2009-07-01,7150.85170175613
2009-07-02,6925.53156689564
2009-07-03,6920.78221234747
2009-07-06,6826.43081479553
2009-07-07,6752.79014257144
2009-07-08,6651.71987211413
2009-07-09,6794.41893901024
2009-07-10,6685.19178437217
2009-07-13,6819.2041803252
2009-07-14,6915.49985312838
2009-07-15,7138.56816726067
2009-07-16,7170.42297512783
2009-07-17,7166.00809875255
2009-07-20,7351.02317656207
2009-07-21,7368.89100835362
2009-07-22,7395.3821341584
2009-07-23,7514.13081093551
2009-07-24,7518.41569194377
2009-07-27,7562.50515310917
2009-07-28,7442.2625014379
2009-07-29,7447.51969342132
2009-07-30,7643.04691496558
2009-07-31,7704.22629396816
2009-08-03,7929.24999576653
2009-08-04,7909.53267863191
2009-08-05,7891.3379408718
2009-08-06,7867.90458937198
2009-08-07,7892.24713103815
2009-08-10,7783.16191983121
2009-08-11,7700.22253358607
2009-08-12,7777.01566364387
2009-08-13,7884.11227348838
2009-08-14,7795.93828038436
2009-08-17,7591.37412564555
2009-08-18,7757.78546712801
2009-08-19,7754.85332539605
2009-08-20,7850.30780148868
2009-08-21,8006.35439360931
2009-08-24,8039.12650849682
2009-08-25,8031.62468555002
2009-08-26,7941.83176355961
2009-08-27,7920.47561729397
2009-08-28,7985.32713016885
2009-09-01,7786.64555632746
2009-09-02,7837.23767691558
2009-09-03,7833.60279587805
2009-09-04,7952.43324755361
2009-09-07,8063.25493208677
2009-09-08,8156.65908266562
2009-09-09,8277.17957624173
2009-09-10,8304.49550449553
2009-09-11,8349.66677774076
2009-09-14,8315.27411899198
2009-09-15,8314.44684464818
2009-09-16,8448.13202756621
2009-09-17,8491.66282970467
2009-09-18,8416.26669703724
2009-09-21,8322.84000648402
2009-09-22,8409.67441251981
2009-09-23,8400.820569822
2009-09-24,8157.24219891758
2009-09-25,8107.13374170494
2009-09-28,8205.77582920321
2009-09-29,8233.94612536703
2009-09-30,8216.34338390628
2009-10-01,8047.7815155525
2009-10-02,7951.00648677939
2009-10-05,8007.79369810177
2009-10-06,8177.06973931309
2009-10-07,8154.27832665636
2009-10-08,8285.60406352474
2009-10-09,8173.33544454121
2009-10-12,8228.96627971254
2009-10-13,8208.02942956332
2009-10-14,8396.05763394141
2009-10-15,8498.26713744123
2009-10-16,8488.13514972119
2009-10-19,8665.93377744235
2009-10-20,8591.79393065479
2009-10-21,8728.02576318456
2009-10-22,8654.70017284937
2009-10-23,8547.99367367236
2009-10-26,8475.06488842456
2009-10-27,8518.63923739642
2009-10-28,8320.64594320157
2009-10-29,8506.58145272118
2009-10-30,8296.27497738674
2009-11-02,8366.24981561308
2009-11-03,8269.10828025479
2009-11-04,8460.69369906577
2009-11-05,8503.4756208836
2009-11-06,8546.13134804574
2009-11-09,8768.99884424049
2009-11-10,8752.30079314616
2009-11-11,8725.41873063732
2009-11-12,8751.57566509652
2009-11-13,8839.085447263
2009-11-16,9056.85489298697
2009-11-17,8988.07962608024
2009-11-18,8944.39607541104
2009-11-19,8774.96626742848
2009-11-20,8668.98327748157
2009-11-23,8894.99734254585
2009-11-24,8823.41437544539
2009-11-25,8967.20544235882
2009-11-26,8574.99215822229
2009-11-27,8637.07911418458
2009-11-30,8539.69037395325
2009-12-01,8829.92303984308
2009-12-02,8861.55560730562
2009-12-03,8797.81420765029
2009-12-04,8754.16954505084
2009-12-07,8733.91990790232
2009-12-08,8506.44930132568
2009-12-09,8462.02253768474
2009-12-10,8536.31421316494
2009-12-11,8549.55965032012
2009-12-14,8669.3306367432
2009-12-15,8602.58121216067
2009-12-16,8690.11139786354
2009-12-17,8429.50385317545
2009-12-18,8388.17509765309
2009-12-21,8492.12383702277
2009-12-22,8509.92541961447
2009-12-23,8571.67017678218
2009-12-24,8618.48318550188
2009-12-29,8643.61220175175
2009-12-30,8673.7691219951
2009-12-31,8743.99069527009
2010-01-04,8852.81099612109
2010-01-05,8833.17338451697
2010-01-06,8860.82358596377
2010-01-07,8805.69762439656
2010-01-08,8869.68507091915
2010-01-11,8917.41272703852
2010-01-12,8893.12804256767
2010-01-13,8913.59150571607
2010-01-14,8979.73182642209
2010-01-15,8871.53009285609
2010-01-18,8972.33698580922
2010-01-19,9024.47168977424
2010-01-20,8825.07122507124
2010-01-21,8640.67763669347
2010-01-22,8541.49955705888
2010-01-25,8542.79264648564
2010-01-26,8517.36772444071
2010-01-27,8432.00219790874
2010-01-28,8296.50291021072
2010-01-29,8302.69474492737
2010-02-01,8371.7453733248
2010-02-02,8438.9834840111
2010-02-03,8350.92599952309
2010-02-04,8093.91142749147
2010-02-05,7911.76700486186
2010-02-08,7942.49395617249
2010-02-09,8027.63905901566
2010-02-10,7996.12034714325
2010-02-11,8099.86974875635
2010-02-12,8067.47407558475
2010-02-15,8090.22591705416
2010-02-16,8277.78567031302
2010-02-17,8268.52200075217
2010-02-18,8320.97318582413
2010-02-19,8290.14590070088
2010-02-22,8285.5793792089
2010-02-23,8192.18557336622
2010-02-24,8229.118856562
2010-02-25,8058.22811865466
2010-02-26,8163.99591382439
2010-03-01,8102.9138437556
2010-03-02,8204.14391502728
2010-03-03,8356.30361241996
2010-03-04,8307.895804837
2010-03-05,8474.72607300683
2010-03-08,8444.23693841588
2010-03-09,8402.90381125228
2010-03-10,8450.16554059116
2010-03-11,8459.60151202542
2010-03-12,8541.44208432654
2010-03-15,8419.9078812692
2010-03-16,8567.20626791051
2010-03-17,8648.12318063427
2010-03-18,8602.21053433949
2010-03-19,8480.86217765905
2010-03-22,8520.96070528208
2010-03-23,8532.03103852748
2010-03-24,8441.81447835976
2010-03-25,8482.01460156679
2010-03-26,8497.51169651637
2010-03-29,8557.47531206452
2010-03-30,8545.86817325799
2010-03-31,8622.89158455678
2010-04-01,8784.50411327562
2010-04-06,8826.03982165761
2010-04-07,8781.35239343464
2010-04-08,8725.00954562809
2010-04-09,8871.74284001289
2010-04-12,8877.35660617978
2010-04-13,8858.50463553759
2010-04-14,8965.02923253009
2010-04-15,9028.78355756712
2010-04-16,8821.52565539905
2010-04-19,8784.32966291444
2010-04-20,8889.50539485417
2010-04-21,8815.85595021716
2010-04-22,8719.51425976946
2010-04-23,8801.28244556529
2010-04-26,8890.23655382333
2010-04-27,8541.43040058535
2010-04-28,8492.22467127766
2010-04-29,8606.55084719799
2010-04-30,8478.8231342372
2010-05-04,8189.71727812084
2010-05-05,8064.75135118816
2010-05-06,7766.33058266041
2010-05-07,7582.02107506512
2010-05-10,7998.18878232725
2010-05-11,7976.26951372692
2010-05-12,7979.85562456457
2010-05-13,7935.92814371259
2010-05-14,7650.60328536126
2010-05-17,7618.0370584829
2010-05-18,7590.04647836967
2010-05-19,7454.41144591371
2010-05-20,7279.98450190855
2010-05-21,7323.99317208658
2010-05-24,7309.86402895335
2010-05-25,7125.39840493804
2010-05-26,7237.16493808717
2010-05-27,7575.56359182245
2010-05-28,7504.02071100058
2010-06-01,7561.61855805984
2010-06-02,7545.62099928227
2010-06-03,7614.00894187778
2010-06-04,7412.22742784432
2010-06-07,7333.39120119208
2010-06-08,7275.68044683038
2010-06-09,7391.27149064801
2010-06-10,7545.79670087327
2010-06-11,7509.05970974029
2010-06-14,7668.46015507531
2010-06-15,7722.32417712526
2010-06-16,7714.39512209491
2010-06-17,7786.77080863172
2010-06-18,7784.90414980207
2010-06-21,7814.64385783809
2010-06-22,7769.16015162283
2010-06-23,7750.65106115484
2010-06-24,7613.0789784007
2010-06-25,7601.47918298489
2010-06-28,7657.67778952135
2010-06-29,7400.82227677294
2010-06-30,7349.25190200737
2010-07-01,7291.71408196399
2010-07-02,7353.39088670698
2010-07-05,7300.85669310409
2010-07-06,7521.92949232656
2010-07-07,7614.01697462914
2010-07-08,7740.9254935258
2010-07-09,7731.26280274734
2010-07-12,7761.43481591636
2010-07-13,7997.66337414843
2010-07-14,8015.86841422665
2010-07-15,8053.54824751189
2010-07-16,7886.82331717906
2010-07-19,7836.75830365023
2010-07-20,7846.38402467136
2010-07-21,7906.95981804395
2010-07-22,8104.64424616793
2010-07-23,8199.49993826396
2010-07-26,8285.64792592478
2010-07-27,8363.99488714303
2010-07-28,8293.33998503366
2010-07-29,8294.49317890923
2010-07-30,8245.67566296046
2010-08-02,8577.05204608659
2010-08-03,8606.27711150804
2010-08-04,8556.93065374533
2010-08-05,8527.26261422326
2010-08-06,8502.43956885007
2010-08-09,8603.28515320644
2010-08-10,8522.62063280704
2010-08-11,8192.44045294805
2010-08-12,8197.73342881161
2010-08-13,8227.57684929585
2010-08-16,8263.40271578252
2010-08-17,8339.90585447973
2010-08-18,8272.42094753754
2010-08-19,8126.51457264493
2010-08-20,8068.83377079223
2010-08-23,8118.67429705798
2010-08-24,7943.22908642734
2010-08-25,7899.13887729388
2010-08-26,8006.9573860107
2010-08-27,8072.81982834883
2010-08-31,8020.16853156513
2010-09-01,8293.27131112072
2010-09-02,8270.90038343675
2010-09-03,8383.76115899049
2010-09-06,8370.94664265819
2010-09-07,8306.94316436252
2010-09-08,8400.35892754921
2010-09-09,8475.89515743353
2010-09-10,8443.92602256156
2010-09-13,8585.33613056489
2010-09-14,8648.94129343961
2010-09-15,8677.17297930494
2010-09-16,8653.7644486098
2010-09-17,8607.49109319334
2010-09-20,8711.36473185828
2010-09-21,8703.27766505382
2010-09-22,8693.19658654973
2010-09-23,8693.93768415771
2010-09-24,8856.25247172348
2010-09-27,8821.07528923919
2010-09-28,8812.28377801998
2010-09-29,8791.68705700348
2010-09-30,8717.39198743127
2010-10-01,8845.18669639891
2010-10-04,8790.11818311264
2010-10-05,8951.90291632253
2010-10-06,9028.8279698053
2010-10-07,8989.22016892108
2010-10-08,9031.22356133772
2010-10-11,9006.66878374085
2010-10-12,8948.15950435429
2010-10-13,9135.97418493381
2010-10-14,9167.49635842684
2010-10-15,9119.70130638482
2010-10-18,9129.4574013132
2010-10-19,8963.72951141702
2010-10-20,9077.5459111724
2010-10-21,9043.28569184857
2010-10-22,9004.23443062591
2010-10-25,9048.40409633628
2010-10-26,9040.40804042388
2010-10-27,8904.97295080677
2010-10-28,9051.17087245543
2010-10-29,9101.80908391072
2010-11-01,9131.26162529663
2010-11-02,9236.71629339663
2010-11-03,9253.57734962254
2010-11-04,9534.69726292505
2010-11-05,9504.57810275658
2010-11-08,9441.20590039054
2010-11-09,9391.43848207294
2010-11-10,9378.07728892254
2010-11-11,9370.63714589575
2010-11-12,9352.05291602809
2010-11-15,9347.503493022
2010-11-16,9026.76940185876
2010-11-17,9047.72954845271
2010-11-18,9255.85238668271
2010-11-19,9163.2914022665
2010-11-22,9064.96138380037
2010-11-23,8806.19763644107
2010-11-24,8925.26387201618
2010-11-25,8980.915910237
2010-11-26,8838.01060180857
2010-11-29,8644.4544803314
2010-11-30,8596.95202550345
2010-12-01,8817.50843855485
2010-12-02,8999.71912742255
2010-12-03,9064.4494580566
2010-12-06,9065.07053759386
2010-12-07,9153.50794251133
2010-12-08,9157.69261161599
2010-12-09,9157.93125197096
2010-12-10,9193.77797459944
2010-12-13,9292.74751062347
2010-12-14,9299.90370498997
2010-12-15,9139.21257885085
2010-12-16,9194.56560824229
2010-12-17,9121.16504854371
2010-12-20,9137.82086079874
2010-12-21,9203.90931865277
2010-12-22,9204.94438718211
2010-12-23,9249.48323203652
2010-12-24,9278.32249895774
2010-12-29,9293.22422664437
2010-12-30,9207.27513839416
2010-12-31,9203.26953374825
2011-01-04,9372.0701907493
2011-01-05,9374.6859004188
2011-01-06,9308.61658367612
2011-01-07,9309.20602327174
2011-01-10,9273.97004328466
2011-01-11,9389.73286077848
2011-01-12,9541.31449476471
2011-01-13,9538.85132460293
2011-01-14,9519.2380891962
2011-01-17,9510.62173284397
2011-01-18,9663.69351544551
2011-01-19,9557.36787399056
2011-01-20,9335.778152544
2011-01-21,9434.60381464414
2011-01-24,9506.66154855012
2011-01-25,9363.02074268623
2011-01-26,9491.05623837313
2011-01-27,9497.02276707534
2011-01-28,9327.80879274248
2011-01-31,9388.96629033552
2011-02-01,9618.85080482408
2011-02-02,9711.05104716278
2011-02-03,9655.37607513431
2011-02-04,9655.12911327197
2011-02-07,9748.24803054468
2011-02-08,9789.98714239794
2011-02-09,9745.41092361201
2011-02-10,9687.97373630089
2011-02-11,9703.12399974393
2011-02-14,9717.91212315586
2011-02-15,9733.61494929299
2011-02-16,9790.63294397789
2011-02-17,9843.91726903734
2011-02-18,9879.95582192336
2011-02-21,9755.41715323729
2011-02-22,9673.90988723807
2011-02-23,9601.46853826953
2011-02-24,9553.59390633575
2011-02-25,9671.55519742143
2011-02-28,9743.82274530202
2011-03-01,9650.38694153603
2011-03-02,9656.64794618953
2011-03-03,9771.52387926123
2011-03-04,9748.23843387414
2011-03-07,9677.58553654746
2011-03-08,9655.24151193417
2011-03-09,9618.4875583204
2011-03-10,9383.39165890777
2011-03-11,9371.90680623221
2011-03-14,9338.55084649842
2011-03-15,9154.04397582617
2011-03-16,8976.26950149918
2011-03-17,9193.50204977563
2011-03-18,9283.43209676111
2011-03-21,9437.12486951982
2011-03-22,9431.29521128603
2011-03-23,9405.53698354483
2011-03-24,9478.24194952132
2011-03-25,9462.41180243745
2011-03-28,9441.29263339676
2011-03-29,9500.44041575245
2011-03-30,9561.95344650204
2011-03-31,9472.35447826991
2011-04-01,9682.6435096425
2011-04-04,9704.80645161289
2011-04-05,9786.67318344735
2011-04-06,9865.80765273628
2011-04-07,9802.82954211676
2011-04-08,9920.46590108614
2011-04-11,9894.96052438008
2011-04-12,9694.06927040163
2011-04-13,9776.57048049707
2011-04-14,9749.55043321891
2011-04-15,9785.41003671972
2011-04-18,9547.63995966299
2011-04-19,9621.25958557674
2011-04-20,9877.73914184488
2011-04-21,9939.88141443838
2011-04-26,10002.2412656559
2011-04-27,10088.8822385157
2011-04-28,10092.446336232
2011-05-03,10024.5220830587
2011-05-04,9869.00305104314
2011-05-05,9701.70435922647
2011-05-06,9782.74817906539
2011-05-09,9743.07308915631
2011-05-10,9848.14372433202
2011-05-11,9770.77270200449
2011-05-12,9683.13380568453
2011-05-13,9597.48315625813
2011-05-16,9590.37997636279
2011-05-17,9521.25672141269
2011-05-18,9575.94813928677
2011-05-19,9667.7163309364
2011-05-20,9652.56547561095
2011-05-23,9408.6285004917
2011-05-24,9477.78748463082
